SbjNum,d3,PROVINCIA,DISTRITO,ORGANIZACION,A,B,D,E,P1,P2,P3,P4,P5_O1,P5_O2,P5_O3,P5_O4,P6_1,P6_2,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16A,P16B_O1,P16B_O2,P16B_O3,P16B_O4,P16B_O5,P16B_O6,P16B_O7,P16B_O8,P16B_O9,P17,P18,P19,P20,P21,P22,P23,P24_1,P24_2,P24_3,P24_4,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,I_1_P44,I_2_P44,I_3_P44,I_4_P44,I_5_P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,I_1_P54,I_2_P54,I_3_P54,I_4_P54,I_1_P55,I_2_P55,I_1_P56,I_2_P56,P57,P58,P59,NSE,REGX,ent,SEXO,edad
153700322,8,801,80108,46,1,26,4,3,2,4,10,2,NA,NA,NA,NA,NA,NA,1,1,1,3,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,40,30,0,10,2,2,1,10,510,2,3,2,2,NA,1,NA,11,33,1,1,4,3,1,2,3,3,2,3,2,1,1,7,1,6,1,5,2,1,1,1,1,2,1,2,2,3,1,3,2,42,300,1,2
153700323,8,801,80108,46,1,32,2,1,1,2,10,1,2,NA,NA,NA,NA,2,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,30,15,0,10,2,1,2,10,60,2,2,2,1,2,1,NA,11,49,2,1,2,1,2,4,3,4,4,4,2,4,4,96,1,3,5,3,2,2,1,2,2,2,1,2,2,4,1,3,2,42,300,1,2
153700324,8,801,80101,57,1,33,2,1,2,2,5,2,NA,NA,NA,NA,NA,NA,1,3,1,3,2,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,2,1,120,0,0,4,2,2,2,1,NA,2,3,2,2,NA,4,NA,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,4,103,96,2,1,3,3,5,2,1,2,2,2,2,2,2,2,3,2,2,3,42,300,1,2
153700325,8,801,80101,57,1,28,2,1,2,1,8,1,2,NA,NA,NA,NA,2,1,2,1,2,2,2,1,2,1,3,96,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,2,2,1,30,0,3,2,2,2,2,1,NA,2,4,2,2,NA,3,2,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,4,106,2,2,2,4,3,3,2,2,1,1,2,2,2,1,1,3,2,3,2,42,300,2,2
153700326,8,801,80101,57,1,50,1,4,2,3,10,2,NA,NA,NA,NA,NA,NA,3,2,3,3,2,2,2,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,2,2,1,10,3,5,3,2,2,2,1,NA,2,3,2,2,NA,1,NA,2,39,1,1,2,1,1,1,1,1,1,1,2,3,1,7,2,6,3,5,2,1,1,1,1,1,1,2,2,2,1,3,1,42,300,2,4
153700578,21,2101,210101,47,1,44,2,1,2,1,10,2,NA,NA,NA,NA,NA,NA,1,2,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,5,1,0,5,2,2,1,2,2,2,3,2,2,NA,3,5,NA,NA,NA,NA,NA,3,3,4,4,4,4,4,2,12,1,98,2,3,3,4,2,2,2,2,2,1,2,2,2,3,1,3,3,42,300,2,3
153700709,14,1401,140101,57,1,53,1,1,2,2,8,1,2,NA,NA,NA,NA,2,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,40,10,5,4,2,2,1,1,NA,2,2,2,2,NA,3,1,NA,NA,NA,NA,NA,1,2,4,4,4,4,4,2,8,1,9,1,3,3,3,2,2,2,1,1,2,1,2,2,1,1,3,2,24,300,1,4
153700710,14,1401,140101,57,1,39,3,1,2,1,7,1,2,NA,NA,NA,NA,2,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,2,20,8,5,5,2,2,1,2,7,2,2,2,2,NA,3,2,NA,NA,NA,NA,NA,1,2,4,4,4,4,4,2,1,1,9,1,4,3,4,2,1,2,2,1,2,2,2,2,3,1,3,2,24,300,1,3
153700711,14,1401,140101,57,1,30,1,1,2,2,8,1,2,NA,NA,NA,NA,2,1,2,1,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,25,8,3,5,2,3,1,2,7,2,2,2,2,NA,4,NA,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,2,1,1,7,1,3,3,3,2,1,2,2,1,2,2,2,2,3,1,3,3,24,300,1,2
153701002,21,2101,210101,47,1,24,1,1,2,1,8,2,NA,NA,NA,NA,NA,NA,1,3,1,3,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,1,15,0,0,10,1,1,1,1,NA,2,3,1,2,NA,3,5,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,1,3,1,96,2,4,1,3,2,1,2,2,2,1,2,2,2,3,1,3,3,42,300,2,1
153701177,5,501,50101,19,1,20,2,1,2,4,7,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,40,30,20,10,2,2,1,2,998,2,2,2,2,NA,4,NA,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,2,10,98,2,1,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,4,33,100,1,1
153701237,14,1401,140101,57,1,28,1,1,2,2,5,2,NA,NA,NA,NA,NA,NA,1,2,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,2,20,60,20,5,2,2,1,1,NA,2,3,2,2,NA,4,NA,NA,NA,NA,NA,NA,4,1,4,4,4,4,4,2,3,2,4,2,4,3,3,2,1,2,2,1,2,2,2,2,1,1,3,3,24,300,2,2
153701681,8,801,80107,40,1,28,5,1,2,3,10,1,1,NA,NA,NA,2,NA,1,1,1,2,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,1,60,3,25,30,3,2,2,7,1095,4,4,2,2,NA,3,5,NA,NA,NA,NA,NA,4,2,4,4,4,4,4,2,4,3,98,2,3,4,3,2,2,2,2,1,2,2,2,2,2,2,3,3,42,200,2,2
153701682,8,801,80101,40,1,30,5,1,1,2,10,1,1,NA,NA,NA,1,NA,1,1,1,1,2,1,1,2,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,60,0,5,60,2,2,2,4,60,2,2,2,2,NA,3,1,NA,NA,NA,NA,NA,1,1,4,4,4,3,4,2,18,18,1,1,3,5,3,2,1,2,2,1,1,1,2,2,4,1,3,2,42,200,1,2
153701683,8,801,80101,40,1,18,2,1,3,101,5,2,NA,NA,NA,NA,NA,NA,1,2,3,3,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,8,15,10,10,3,3,2,3,1,NA,2,3,2,2,NA,3,2,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,1,1,2,1,3,3,3,2,1,2,1,2,2,2,2,2,4,1,2,3,42,200,1,1
153701684,8,801,80106,40,1,27,1,1,2,2,9,1,1,NA,NA,NA,2,NA,1,1,1,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,10,0,5,20,2,2,1,1,NA,2,2,2,2,NA,3,2,NA,NA,NA,NA,NA,4,1,1,4,4,1,4,1,3,2,9,1,6,4,5,1,1,1,2,1,2,1,2,2,2,1,3,1,42,200,1,2
153701685,8,801,80101,40,1,25,1,1,2,2,9,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,15,10,20,20,2,2,1,1,NA,2,2,2,2,NA,1,NA,35,12,1,1,2,1,1,3,3,3,2,3,2,5,3,2,2,6,5,5,2,1,1,1,1,1,1,1,2,2,2,3,1,42,200,2,2
153701816,12,1201,120101,23,1,24,1,3,3,102,5,1,1,NA,NA,NA,2,NA,1,2,1,3,3,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,2,1,20,10,15,10,3,2,2,1,NA,3,3,2,1,2,3,5,NA,NA,NA,NA,NA,3,1,3,3,4,3,4,3,106,7,3,1,6,1,3,2,1,1,1,1,1,1,2,2,4,1,3,1,33,100,1,1
153702162,12,1201,120101,23,1,32,2,3,4,102,1,2,NA,NA,NA,NA,NA,NA,3,5,3,4,3,4,3,4,1,15,96,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,2,2,98,30,1,1,10,2,4,3,3,90,3,4,4,2,NA,3,10,NA,NA,NA,NA,NA,1,1,4,4,4,1,4,3,111,98,9,2,6,3,4,1,2,2,2,2,1,2,2,2,3,1,3,2,33,100,2,2
153702585,12,1201,120101,23,1,56,4,1,3,102,5,1,1,NA,NA,NA,3,NA,2,3,1,3,3,3,2,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,2,2,2,25,10,10,15,3,3,2,2,8,3,3,3,2,NA,2,NA,2,98,2,2,3,2,2,3,3,3,3,3,3,103,5,4,2,5,3,5,1,1,1,1,1,1,1,1,1,4,1,3,1,33,100,2,5
153702893,12,1209,120908,23,1,46,3,3,3,105,6,1,2,NA,NA,NA,NA,3,2,3,2,3,3,2,2,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,2,2,4,30,15,20,15,3,2,2,3,998,3,3,3,2,NA,3,2,NA,NA,NA,NA,NA,3,2,3,3,3,3,3,3,101,6,5,2,3,2,3,1,1,1,1,1,1,1,1,1,3,1,3,1,33,100,2,4
153703262,12,1201,120101,23,1,31,3,1,4,102,1,1,1,NA,NA,NA,3,NA,1,4,1,3,2,4,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,10,5,2,10,2,3,1,1,NA,2,2,4,1,2,3,11,NA,NA,NA,NA,NA,4,1,2,4,4,3,3,3,103,96,98,1,5,8,5,2,1,1,1,1,1,1,1,2,4,1,3,1,33,100,1,2
153703917,12,1201,120107,23,1,43,3,1,5,121,1,1,1,NA,NA,NA,3,NA,3,4,3,2,2,2,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,2,10,180,90,4,5,4,2,6,90,2,4,5,1,2,1,NA,3,1,1,1,2,3,1,3,3,4,2,4,4,108,96,1,1,6,3,5,2,1,1,1,1,1,1,2,2,4,1,3,1,33,100,1,3
153703918,12,1201,120107,23,1,25,3,1,5,105,5,2,NA,NA,NA,NA,NA,NA,1,2,1,3,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,2,200,60,20,1,4,5,2,4,150,2,4,4,1,2,3,5,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,1,96,4,1,3,3,3,2,2,2,1,1,1,2,2,2,2,1,3,2,33,100,1,2
153703919,12,1201,120107,23,1,33,3,1,2,4,5,1,1,NA,NA,NA,2,NA,1,4,3,4,2,2,2,2,1,6,96,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,2,2,2,15,30,20,15,4,4,2,8,60,4,4,3,1,1,2,NA,3,1,1,2,2,2,2,4,3,4,4,4,2,11,98,4,1,4,3,3,2,1,2,1,2,2,2,2,2,4,1,3,2,33,100,1,2
153704006,6,601,60101,29,1,48,2,1,2,1,7,1,1,NA,NA,NA,2,NA,1,3,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,2,2,30,4,1,10,2,2,1,2,30,2,2,2,2,NA,3,1,NA,NA,NA,NA,NA,1,2,4,4,4,4,4,3,2,1,96,1,6,3,5,2,1,2,2,2,1,1,2,2,3,1,3,2,24,200,1,4
153704007,6,601,60101,29,1,63,2,1,4,102,5,2,NA,NA,NA,NA,NA,NA,3,5,3,4,2,2,3,4,1,11,96,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,4,2,2,2,30,0,0,5,4,3,2,4,900,4,4,5,2,NA,1,NA,10,58,2,2,2,1,3,4,4,4,4,4,3,106,96,1,1,3,4,3,2,1,1,1,1,1,1,2,2,3,1,3,2,24,200,1,5
153704008,6,601,60101,46,1,51,3,1,2,1,10,2,NA,NA,NA,NA,NA,NA,1,1,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,8,5,20,0,15,4,2,2,2,998,2,3,2,2,NA,1,NA,10,40,1,1,2,1,1,4,1,4,2,3,1,1,1,20,1,6,3,5,2,1,1,1,1,1,1,2,2,5,1,3,1,24,300,1,4
153704010,6,601,60101,46,1,40,1,1,2,1,8,2,NA,NA,NA,NA,NA,NA,1,1,1,3,2,2,2,2,1,1,96,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,10,1,5,2,2,2,2,2,998,2,3,2,1,2,3,5,NA,NA,NA,NA,NA,1,2,4,4,4,1,4,2,131,2,20,1,3,5,3,2,1,2,2,2,1,1,2,2,3,1,3,2,24,300,1,3
153704011,6,601,60101,46,1,62,2,4,2,1,8,2,NA,NA,NA,NA,NA,NA,1,2,1,3,2,2,2,2,1,3,96,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,1,20,1,5,5,2,2,2,4,998,2,3,2,2,NA,1,NA,3,1,1,1,2,1,1,4,4,4,4,4,2,5,2,96,1,3,5,3,2,2,2,2,1,2,2,2,2,4,1,3,3,24,300,1,5
153704057,14,1401,140101,3,1,50,3,1,1,2,9,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,4,2,1,15,96,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,2,1,200,0,0,5,2,2,1,1,NA,1,2,3,1,2,1,NA,28,24,1,1,1,3,1,4,4,4,2,4,2,11,1,96,2,6,4,5,2,1,2,1,1,1,1,2,2,4,1,3,2,24,100,2,4
153704058,14,1401,140101,3,1,32,2,1,1,2,10,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,30,10,0,10,2,2,2,1,NA,2,2,3,2,NA,3,5,NA,NA,NA,NA,NA,3,1,3,4,4,4,4,2,10,1,25,2,4,5,3,2,1,1,2,1,1,1,2,2,3,1,3,2,24,100,2,2
153704059,14,1401,140101,3,1,63,9,3,4,102,5,1,1,NA,NA,NA,4,NA,2,4,2,4,4,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,5,15,10,1,4,2,1,3,15,2,2,2,2,NA,3,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,4,106,96,15,1,3,3,3,1,1,2,2,1,1,1,1,2,3,1,3,1,24,100,1,5
153704060,14,1401,140101,3,1,22,3,3,2,2,9,2,NA,NA,NA,NA,NA,NA,1,1,1,3,2,2,2,2,1,1,96,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,1,60,0,0,5,2,2,2,1,NA,2,3,3,1,2,3,5,NA,NA,NA,NA,NA,3,1,3,4,4,4,4,2,5,1,96,1,3,1,2,2,1,2,2,1,1,1,2,2,3,1,3,2,24,100,1,1
153704061,14,1401,140101,3,1,18,9,1,2,2,8,1,1,NA,NA,NA,2,NA,1,3,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,30,60,60,10,3,2,1,2,30,2,2,2,2,NA,3,5,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,11,1,96,1,3,1,3,1,1,1,1,1,1,1,1,2,4,1,3,1,24,100,1,1
153704062,14,1401,140101,3,1,49,11,3,3,102,7,2,NA,NA,NA,NA,NA,NA,2,3,2,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,60,20,0,20,3,2,2,1,NA,2,3,3,2,NA,3,5,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,1,8,9,1,2,4,3,4,2,1,2,2,1,1,1,2,2,3,1,3,2,24,100,2,4
153704232,10,1001,100101,40,1,30,2,3,4,102,10,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,1,60,20,10,5,2,2,2,3,7,2,2,2,1,2,3,5,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,6,3,2,1,4,3,4,2,2,2,2,2,2,2,2,2,1,1,2,4,33,200,1,2
153704233,10,1002,100201,40,1,35,2,1,2,2,5,2,NA,NA,NA,NA,NA,NA,1,5,3,3,4,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,2,2,2,60,120,30,6,1,2,2,3,15,2,3,3,1,1,3,5,NA,NA,NA,NA,NA,2,2,4,4,4,1,4,4,103,3,4,1,2,3,2,2,2,2,2,1,1,2,2,2,3,1,2,3,33,200,1,3
153704234,10,1001,100101,40,1,40,2,1,2,2,10,1,2,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,1,60,10,10,20,2,2,1,1,NA,2,2,2,1,2,3,2,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,2,1,1,96,1,2,3,2,2,2,2,2,2,1,2,2,2,1,2,3,4,33,200,1,3
153704235,10,1001,100101,57,1,33,2,1,2,1,10,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,20,0,1,2,2,2,1,3,360,2,2,2,2,NA,3,5,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,1,2,96,1,6,4,5,2,1,1,1,1,1,2,2,2,3,1,3,2,33,300,1,2
153704236,10,1001,100101,57,1,29,2,1,2,2,10,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,2,2,1,1,96,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,1,5,0,4,10,2,2,1,2,2,2,2,2,2,NA,3,5,NA,NA,NA,NA,NA,3,1,4,4,4,4,4,2,108,2,3,1,4,4,4,2,2,2,2,1,2,2,2,2,3,1,3,3,33,300,1,2
153704237,10,1001,100101,57,1,21,2,1,2,2,9,1,2,NA,NA,NA,NA,2,1,1,1,2,2,2,1,2,1,1,96,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,1,30,3,2,15,1,2,1,1,NA,2,2,2,2,NA,3,5,NA,NA,NA,NA,NA,1,1,3,4,4,4,4,2,3,1,96,1,3,5,3,2,2,2,2,2,1,2,1,2,3,1,3,2,33,300,1,1
153704238,10,1001,100101,57,1,28,2,1,2,1,9,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,2,2,1,3,96,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,1,10,3,1,5,2,2,1,1,NA,2,2,2,2,NA,3,5,NA,NA,NA,NA,NA,3,1,1,1,4,1,1,2,6,3,20,1,6,3,5,2,1,2,2,1,1,2,2,2,3,1,3,2,33,300,1,2
153704239,10,1001,100101,57,1,46,1,1,3,104,5,2,NA,NA,NA,NA,NA,NA,1,2,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,20,10,5,2,2,2,2,1,NA,2,3,2,2,NA,3,1,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,2,5,2,5,2,6,4,5,1,1,1,2,1,1,2,2,2,4,1,3,1,33,300,2,4
153704240,10,1001,100101,57,1,39,4,1,4,102,1,2,NA,NA,NA,NA,NA,NA,1,2,1,3,3,4,2,4,1,16,96,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,4,2,2,2,15,0,0,5,4,2,2,10,360,4,4,4,2,NA,1,NA,56,45,2,1,2,3,1,4,1,4,4,4,5,106,96,98,1,5,6,5,2,1,2,2,2,1,1,2,2,4,1,3,2,33,300,1,3
153704363,22,2209,220901,29,1,68,1,1,1,2,10,2,NA,NA,NA,NA,NA,NA,1,1,1,3,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,7,0,0,5,2,1,3,1,NA,2,3,2,2,NA,3,98,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,1,1,5,96,1,6,3,5,2,1,1,1,1,1,1,2,2,3,1,3,1,51,200,1,5
153704364,22,2209,220901,29,1,38,1,3,2,3,7,1,1,NA,NA,NA,2,NA,1,2,1,2,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,17,5,2,1,5,2,2,3,1,NA,2,3,4,2,NA,3,1,NA,NA,NA,NA,NA,4,1,3,4,2,2,1,3,108,1,8,1,5,6,5,2,1,1,1,1,1,1,2,2,5,1,3,1,51,200,1,3
153704488,12,1201,120125,23,1,29,1,1,2,4,6,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,40,20,10,10,2,3,2,2,15,3,2,2,2,NA,3,2,NA,NA,NA,NA,NA,1,2,3,3,3,3,3,3,12,2,2,2,1,3,3,2,2,2,2,1,1,1,2,2,2,2,1,3,33,100,2,2
153704728,6,601,60101,29,1,67,2,1,2,17,10,1,1,NA,NA,NA,2,NA,1,3,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,60,1,10,15,3,2,1,1,NA,3,2,2,2,NA,3,3,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,2,1,98,98,2,1,3,1,2,2,2,2,2,2,2,2,2,1,2,2,4,24,200,2,5
153704729,6,601,60101,29,1,26,2,1,3,3,5,2,NA,NA,NA,NA,NA,NA,3,5,3,4,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,2,30,0,0,5,2,3,2,4,180,2,4,4,2,NA,3,5,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,10,96,4,2,3,5,3,2,2,2,2,1,2,2,2,2,3,1,3,3,24,200,2,2
153704730,6,601,60101,46,1,35,1,1,2,1,10,1,1,NA,NA,NA,3,NA,1,1,1,1,1,1,2,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,2,2,1,20,60,2,1,4,1,2,3,2,1,2,2,1,2,3,5,NA,NA,NA,NA,NA,1,1,1,4,4,1,4,1,11,2,3,1,4,3,4,2,1,1,2,1,2,1,1,2,4,1,3,1,24,300,1,3
153704731,6,601,60101,46,1,48,3,1,2,1,7,2,NA,NA,NA,NA,NA,NA,1,4,3,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,15,0,10,5,2,2,2,1,NA,2,3,2,2,NA,3,5,NA,NA,NA,NA,NA,1,1,4,4,3,4,3,2,5,1,20,1,3,5,3,2,2,1,2,1,1,1,2,2,3,1,3,2,24,300,1,4
153704732,6,601,60101,46,1,39,3,4,2,1,7,1,1,NA,NA,NA,2,NA,1,3,1,1,2,1,4,1,1,1,96,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,2,2,25,12,5,10,2,1,2,2,15,2,1,2,1,2,3,98,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,1,11,2,96,2,4,5,3,2,2,2,2,1,1,2,2,2,3,1,3,3,24,300,2,3
153706347,12,1201,120107,23,1,33,3,3,2,2,5,2,NA,NA,NA,NA,NA,NA,1,2,3,3,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,2,20,180,30,5,4,4,2,2,90,2,3,4,1,1,2,NA,3,2,1,2,2,4,1,4,3,4,4,3,2,11,19,4,2,6,3,5,2,1,2,2,1,2,1,2,2,4,1,3,2,33,100,2,2
153706348,12,1201,120107,23,1,22,3,1,3,2,6,1,1,NA,NA,NA,2,NA,3,2,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,20,5,3,2,2,2,1,3,45,2,2,2,1,2,3,5,NA,NA,NA,NA,NA,1,2,4,4,4,3,4,2,4,5,1,1,3,3,3,2,1,1,1,2,2,1,2,2,4,1,3,2,33,100,1,1
153706349,12,1201,120107,23,1,21,3,1,4,101,6,1,1,NA,NA,NA,2,NA,1,2,1,2,3,2,2,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,2,2,2,180,90,30,5,4,2,2,2,30,2,2,2,1,2,1,NA,9,28,1,1,2,1,1,4,4,4,4,4,2,3,1,2,1,6,3,5,2,1,2,2,2,2,1,2,2,3,1,2,3,33,100,1,1
153706350,12,1201,120107,23,1,36,3,1,4,105,5,2,NA,NA,NA,NA,NA,NA,1,2,3,4,4,4,2,4,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,2,2,2,15,45,15,8,4,2,2,1,NA,2,4,4,1,2,3,7,NA,NA,NA,NA,NA,1,1,4,3,4,2,3,3,119,1,2,1,6,5,5,2,1,1,1,1,1,1,1,2,4,1,3,1,33,100,1,3
153706539,6,601,60101,4,1,51,1,1,2,2,10,1,2,NA,NA,NA,NA,1,1,1,1,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,60,0,3,5,1,1,1,1,NA,1,2,1,2,NA,4,NA,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,1,1,1,96,2,3,3,3,2,1,1,2,1,1,1,1,1,4,1,3,1,24,100,2,4
153706540,6,601,60101,4,1,20,2,1,2,2,10,1,2,NA,NA,NA,NA,2,1,1,1,2,2,2,2,2,1,16,96,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,1,10,3,3,3,2,2,1,1,NA,2,2,2,2,NA,4,NA,NA,NA,NA,NA,NA,2,1,4,4,4,3,4,1,1,1,28,2,5,3,5,2,1,1,1,1,1,1,1,2,4,1,3,1,24,100,2,1
153706541,6,601,60101,4,1,38,2,1,2,2,9,1,2,NA,NA,NA,NA,2,1,3,1,2,2,2,2,2,1,16,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,10,0,2,5,2,2,1,2,6,2,2,2,2,NA,4,NA,NA,NA,NA,NA,NA,3,2,4,4,4,4,4,2,209,1,96,1,3,5,3,2,2,2,2,2,2,2,2,2,3,2,3,4,24,100,1,3
153706542,6,601,60101,4,1,34,2,1,2,2,8,2,NA,NA,NA,NA,NA,NA,1,2,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,45,10,5,4,2,2,2,1,NA,2,3,2,2,NA,4,NA,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,2,2,96,1,3,3,3,2,2,2,2,1,1,2,2,2,3,1,2,3,24,100,1,2
