"","FECHA","TC_NOMINAL","RESERVA_INT","RENDIMIENTO_BONO","ORO","PETROLEO","ANIO"
"1117",2022-06-30,3.826,73334.93941785,7.858,1817,107.76,2022
"1118",2022-07-01,3.84,74403.59565889,7.82,1797.45,110.3,2022
"1119",2022-07-02,3.84,74403.59565889,7.82,1797.45,110.3,2022
"1120",2022-07-03,3.84,74403.59565889,7.82,1797.45,110.3,2022
"1121",2022-07-04,3.826,74408.9426969,7.83,1808.4,110.3,2022
"1122",2022-07-05,3.857,74925.34941699,7.8,1772,101.55,2022
"1123",2022-07-06,3.892,74897.03914046,7.7,1754.3,100.31,2022
"1124",2022-07-07,3.889,74941.98575221,7.92,1747.95,104.62,2022
"1125",2022-07-08,3.905,74864.30553505,8.1,1738.2,106.78,2022
"1126",2022-07-09,3.905,74864.30553505,8.1,1738.2,106.78,2022
"1127",2022-07-10,3.905,74864.30553505,8.1,1738.2,106.78,2022
"1128",2022-07-11,3.958,75004.0234588,8.18,1740,106.09,2022
"1129",2022-07-12,3.965,74784.13342788,8.42,1730.7,97.69,2022
"1130",2022-07-13,3.953,74763.99183017,8.39,1724.6,98.44,2022
"1131",2022-07-14,3.902,74693.84180118,8.45,1700.7,97.79,2022
"1132",2022-07-15,3.901,74902.65331088,8.44,1706.15,99.59,2022
"1133",2022-07-16,3.901,74902.65331088,8.44,1706.15,99.59,2022
"1134",2022-07-17,3.901,74902.65331088,8.44,1706.15,99.59,2022
"1135",2022-07-18,3.89,75147.37617085,8.49,1719.05,104.48,2022
"1136",2022-07-19,3.871,75332.10067732,8.57,1713.05,106.12,2022
"1137",2022-07-20,3.887,75316.2196818,8.55,1709.3,104.45,2022
"1138",2022-07-21,3.913,75493.26905559,8.49,1705.1,98.44,2022
"1139",2022-07-22,3.913,75713.2358967,8.34,1736.95,97.71,2022
"1140",2022-07-23,3.913,75713.2358967,8.34,1736.95,97.71,2022
"1141",2022-07-24,3.913,75713.2358967,8.34,1736.95,97.71,2022
"1142",2022-07-25,3.911,75594.88604071,8.19,1718.9,99.83,2022
"1143",2022-07-26,3.918,75335.2266142,8.19,1720.05,98.22,2022
"1144",2022-07-27,3.921,74090.18264728,8.24,1714.05,100.03,2022
"1145",2022-07-28,3.921,74090.18264728,8.24,1753.5,99.11,2022
"1146",2022-07-29,3.921,74090.18264728,8.24,1753.4,101.31,2022
"1147",2022-07-30,3.921,74090.18264728,8.24,1753.4,101.31,2022
"1148",2022-07-31,3.921,74090.18264728,8.24,1753.4,101.31,2022
"1149",2022-08-01,3.893,74918.57962059,8,1772.4,96.59,2022
"1150",2022-08-02,3.923,74752.83383576,8,1779.75,97.14,2022
"1151",2022-08-03,3.909,74858.69657265,8.01,1761.25,93.25,2022
"1152",2022-08-04,3.888,75183.54430528,7.89,1783.2,91.29,2022
"1153",2022-08-05,3.907,75104.21595527,7.98,1773.25,91.77,2022
"1154",2022-08-06,3.907,75104.21595527,7.98,1773.25,91.77,2022
"1155",2022-08-07,3.907,75104.21595527,7.98,1773.25,91.77,2022
"1156",2022-08-08,3.922,75053.26333446,7.9,1784.05,93.52,2022
"1157",2022-08-09,3.928,75147.36686676,7.91,1795.25,93.18,2022
"1158",2022-08-10,3.897,75587.83297847,7.83,1795.05,94.68,2022
"1159",2022-08-11,3.872,75726.32314854,7.86,1796.7,97.02,2022
"1160",2022-08-12,3.849,75612.57770878,7.82,1792.1,94.86,2022
"1161",2022-08-13,3.849,75612.57770878,7.82,1792.1,94.86,2022
"1162",2022-08-14,3.849,75612.57770878,7.82,1792.1,94.86,2022
"1163",2022-08-15,3.85,75271.73587218,7.74,1776.6,92.24,2022
"1164",2022-08-16,3.837,74901.80584524,7.75,1774.85,89.23,2022
"1165",2022-08-17,3.838,74981.15344694,7.8,1767.2,90.85,2022
"1166",2022-08-18,3.841,75269.7911375,7.79,1765.55,93.2,2022
"1167",2022-08-19,3.862,75321.12939828,7.87,1750.75,93.55,2022
"1168",2022-08-20,3.862,75321.12939828,7.87,1750.75,93.55,2022
"1169",2022-08-21,3.862,75321.12939828,7.87,1750.75,93.55,2022
"1170",2022-08-22,3.88,75205.27653368,7.98,1733.25,93.42,2022
"1171",2022-08-23,3.86,75177.20874614,7.98,1746.55,96.46,2022
"1172",2022-08-24,3.868,74712.62161697,8.01,1745.65,95.52,2022
"1173",2022-08-25,3.848,74743.52648336,7.94,1753.55,93.33,2022
"1174",2022-08-26,3.838,74810.03861558,7.96,1751.25,93.63,2022
"1175",2022-08-27,3.838,74810.03861558,7.96,1751.25,93.63,2022
"1176",2022-08-28,3.838,74810.03861558,7.96,1751.25,93.63,2022
"1177",2022-08-29,3.828,75030.81790689,7.99,1751.25,97.4,2022
"1178",2022-08-30,3.828,75030.81790689,7.99,1730.3,92.08,2022
"1179",2022-08-31,3.851,73964.72510173,7.982,1715.9,90.09,2022
"1180",2022-09-01,3.866,75098.56972031,8.16,1694.3,87.09,2022
"1181",2022-09-02,3.879,75275.07036661,8.13,1712.5,87.29,2022
"1182",2022-09-03,3.879,75275.07036661,8.13,1712.5,87.29,2022
"1183",2022-09-04,3.879,75275.07036661,8.13,1712.5,87.29,2022
"1184",2022-09-05,3.885,75263.15754126,8.16,1710.95,87.29,2022
"1185",2022-09-06,3.897,74908.57721544,8.28,1702.6,87.35,2022
"1186",2022-09-07,3.886,75039.84158008,8.27,1702.65,82.5,2022
"1187",2022-09-08,3.881,74956.13988702,8.26,1709.35,84.04,2022
"1188",2022-09-09,3.881,75155.29271955,8.15,1713.4,87.27,2022
"1189",2022-09-10,3.881,75155.29271955,8.15,1713.4,87.27,2022
"1190",2022-09-11,3.881,75155.29271955,8.15,1713.4,87.27,2022
"1191",2022-09-12,3.856,75249.31152149,8.08,1726.4,88.18,2022
"1192",2022-09-13,3.875,75194.93938274,8.12,1704.85,87.84,2022
"1193",2022-09-14,3.882,75749.52679457,8.17,1703.9,88.88,2022
"1194",2022-09-15,3.882,75766.85000449,8.19,1689.1,85.72,2022
"1195",2022-09-16,3.878,76053.80370187,8.19,1664.65,85.57,2022
"1196",2022-09-17,3.878,76053.80370187,8.19,1664.65,85.57,2022
"1197",2022-09-18,3.878,76053.80370187,8.19,1664.65,85.57,2022
"1198",2022-09-19,3.87,75952.42350856,8.19,1664.65,86.15,2022
"1199",2022-09-20,3.9,75855.47557976,8.28,1664.15,84.69,2022
"1200",2022-09-21,3.907,75862.59994968,8.24,1671.75,83.38,2022
"1201",2022-09-22,3.884,75787.05822759,8.28,1671.85,84.02,2022
"1202",2022-09-23,3.911,75654.36863813,8.35,1643.55,79.07,2022
"1203",2022-09-24,3.911,75654.36863813,8.35,1643.55,79.07,2022
"1204",2022-09-25,3.911,75654.36863813,8.35,1643.55,79.07,2022
"1205",2022-09-26,3.939,75523.39239663,8.48,1643.35,77.17,2022
"1206",2022-09-27,3.946,75428.51009794,8.55,1634.3,78.91,2022
"1207",2022-09-28,3.949,75409.60416818,8.64,1652.15,82.61,2022
"1208",2022-09-29,3.972,75279.69618725,8.76,1654.8,81.78,2022
"1209",2022-09-30,3.982,74200.88078222,8.8,1671.75,79.91,2022
"1210",2022-10-01,3.982,74200.88078222,8.8,1671.75,79.91,2022
"1211",2022-10-02,3.982,74200.88078222,8.8,1671.75,79.91,2022
"1212",2022-10-03,3.957,74867.07922255,8.7,1668.4,84.05,2022
"1213",2022-10-04,3.948,74896.51989052,8.68,1714.85,86.87,2022
"1214",2022-10-05,3.968,74818.52843112,8.68,1700.5,88.22,2022
"1215",2022-10-06,3.979,75083.51077751,8.68,1714.2,88.9,2022
"1216",2022-10-07,3.955,75463.9086593,8.62,1696.15,93.07,2022
"1217",2022-10-08,3.955,75463.9086593,8.62,1696.15,93.07,2022
"1218",2022-10-09,3.955,75463.9086593,8.62,1696.15,93.07,2022
"1219",2022-10-10,3.963,75420.8957458,8.66,1676.55,91.6,2022
"1220",2022-10-11,3.972,75416.72994083,8.7,1664.7,89.75,2022
"1221",2022-10-12,3.979,75518.05964567,8.77,1670.65,87.83,2022
"1222",2022-10-13,3.979,75674.8651081,8.76,1648.1,89.59,2022
"1223",2022-10-14,3.989,75825.12950615,8.77,1649.3,86.1,2022
"1224",2022-10-15,3.989,75825.12950615,8.77,1649.3,86.1,2022
"1225",2022-10-16,3.989,75825.12950615,8.77,1649.3,86.1,2022
"1226",2022-10-17,3.977,75478.63144537,8.69,1664.75,86,2022
"1227",2022-10-18,3.975,75644.12341234,8.61,1653,83.29,2022
"1228",2022-10-19,3.982,75460.60436632,8.65,1631.7,86,2022
"1229",2022-10-20,3.981,75379.38293281,8.67,1635.3,86.02,2022
"1230",2022-10-21,3.985,75451.038761,8.64,1643.25,85.47,2022
"1231",2022-10-22,3.985,75451.038761,8.64,1643.25,85.47,2022
"1232",2022-10-23,3.985,75451.038761,8.64,1643.25,85.47,2022
"1233",2022-10-24,3.999,75261.0789438,8.68,1649.15,86.12,2022
"1234",2022-10-25,3.999,75380.92149712,8.62,1659.25,86.93,2022
"1235",2022-10-26,3.988,75243.18816875,8.55,1666.75,89.39,2022
"1236",2022-10-27,3.973,75186.23574315,8.49,1659.75,89.06,2022
"1237",2022-10-28,3.973,74877.94790424,8.51,1648.05,87.85,2022
"1238",2022-10-29,3.973,74877.94790424,8.51,1648.05,87.85,2022
"1239",2022-10-30,3.973,74877.94790424,8.51,1648.05,87.85,2022
"1240",2022-10-31,3.985,73827.72275668,8.41,1639,86.54,2022
"1241",2022-11-01,3.985,73827.72275668,8.41,1645.25,88.36,2022
"1242",2022-11-02,3.945,74319.83495675,8.23,1649.55,90.06,2022
"1243",2022-11-03,3.971,74345.54510916,8.24,1628.75,88.14,2022
"1244",2022-11-04,3.954,74385.09417859,8.13,1674.4,92.58,2022
"1245",2022-11-05,3.954,74385.09417859,8.13,1674.4,92.58,2022
"1246",2022-11-06,3.954,74385.09417859,8.13,1674.4,92.58,2022
"1247",2022-11-07,3.951,74637.7472471,7.94,1678.95,91.99,2022
"1248",2022-11-08,3.913,74664.63084127,7.74,1678.65,89.41,2022
"1249",2022-11-09,3.909,74826.64614742,7.71,1715.25,86.19,2022
"1250",2022-11-10,3.867,75070.89130504,7.53,1744.75,87.05,2022
"1251",2022-11-11,3.854,75183.23194663,7.62,1759.35,88.16,2022
"1252",2022-11-12,3.854,75183.23194663,7.62,1759.35,88.16,2022
"1253",2022-11-13,3.854,75183.23194663,7.62,1759.35,88.16,2022
"1254",2022-11-14,3.848,75973.4438731,7.73,1768.9,86.09,2022
"1255",2022-11-15,3.828,75731.97044406,7.87,1771.35,87.89,2022
"1256",2022-11-16,3.835,75633.99323899,7.94,1773,85.49,2022
"1257",2022-11-17,3.83,75650.9340161,8,1758.6,82.11,2022
"1258",2022-11-18,3.829,75388.35997131,8.03,1751.6,79.06,2022
"1259",2022-11-19,3.829,75388.35997131,8.03,1751.6,79.06,2022
"1260",2022-11-20,3.829,75388.35997131,8.03,1751.6,79.06,2022
"1261",2022-11-21,3.84,75225.57397734,7.95,1740.4,80.06,2022
"1262",2022-11-22,3.851,75190.91190676,7.88,1742.95,81.86,2022
"1263",2022-11-23,3.851,75052.57723207,7.89,1740.15,77.93,2022
"1264",2022-11-24,3.85,75063.72949046,7.8,1755.4,77.93,2022
"1265",2022-11-25,3.855,75027.37422029,7.8,1751.85,76.45,2022
"1266",2022-11-26,3.855,75027.37422029,7.8,1751.85,76.45,2022
"1267",2022-11-27,3.855,75027.37422029,7.8,1751.85,76.45,2022
"1268",2022-11-28,3.843,74709.76411747,7.77,1746.55,77.41,2022
"1269",2022-11-29,3.849,74708.94090422,7.73,1752.7,77.96,2022
"1270",2022-11-30,3.855,73435.05937502,7.63,1753.5,80.13,2022
"1271",2022-12-01,3.827,74606.69650755,7.6,1803.15,81.45,2022
"1272",2022-12-02,3.836,74474.36059881,7.64,1784.75,79.8,2022
"1273",2022-12-03,3.836,74474.36059881,7.64,1784.75,79.8,2022
"1274",2022-12-04,3.836,74474.36059881,7.64,1784.75,79.8,2022
"1275",2022-12-05,3.855,74451.37648766,7.66,1776.8,77.73,2022
"1276",2022-12-06,3.833,74478.28981691,7.6,1773.8,73.66,2022
"1277",2022-12-07,3.82,74457.04557516,7.8,1782.2,72.05,2022
"1278",2022-12-08,3.82,74457.04557516,7.8,1790.15,71.3,2022
"1279",2022-12-09,3.82,74457.04557516,7.8,1796.15,71.05,2022
"1280",2022-12-10,3.82,74457.04557516,7.8,1796.15,71.05,2022
"1281",2022-12-11,3.82,74457.04557516,7.8,1796.15,71.05,2022
"1282",2022-12-12,3.84,73996.80204647,7.8,1786.6,72.98,2022
"1283",2022-12-13,3.827,74126.64594815,7.72,1823.55,75.57,2022
"1284",2022-12-14,3.831,74363.59006951,7.79,1808.05,77.14,2022
"1285",2022-12-15,3.843,74315.06085334,7.82,1783.55,76.79,2022
"1286",2022-12-16,3.837,74008.27665525,7.96,1792.55,74.37,2022
"1287",2022-12-17,3.837,74008.27665525,7.96,1792.55,74.37,2022
"1288",2022-12-18,3.837,74008.27665525,7.96,1792.55,74.37,2022
"1289",2022-12-19,3.836,73952.88216198,8.07,1790.8,75.45,2022
"1290",2022-12-20,3.827,74200.25376388,8.06,1813.9,76.05,2022
"1291",2022-12-21,3.81,74132.93500139,8,1817.55,78.25,2022
"1292",2022-12-22,3.817,74017.5974355,7.97,1800.7,77.46,2022
"1293",2022-12-23,3.817,74042.42070424,7.97,1797.4,79.49,2022
"1294",2022-12-24,3.817,74042.42070424,7.97,1797.4,79.49,2022
"1295",2022-12-25,3.817,74042.42070424,7.97,1797.4,79.49,2022
"1296",2022-12-26,3.814,74038.70580099,7.94,1797.4,79.57,2022
"1297",2022-12-27,3.816,73778.60185943,7.93,1797.4,80.15,2022
"1298",2022-12-28,3.812,73287.81877129,7.97,1803.35,78.06,2022
"1299",2022-12-29,3.811,73375.90673653,7.98,1813.75,77.83,2022
"1300",2022-12-30,3.805,71883.36530405,7.98,1812.35,79.05,2022
"1301",2022-12-31,3.805,71883.36530405,7.98,1812.35,79.05,2022
"1302",2023-01-01,3.805,71883.36530405,7.98,1812.35,79.05,2023
"1303",2023-01-02,3.805,71883.36530405,7.98,1843.25,77.55,2023
"1304",2023-01-03,3.818,73161.39549462,8.01,1843.25,77.07,2023
"1305",2023-01-04,3.83,73197.57500543,8,1857.3,72.82,2023
"1306",2023-01-05,3.812,73585.31437636,7.99,1834,73.61,2023
"1307",2023-01-06,3.792,73900.8185727,7.91,1852.2,73.77,2023
"1308",2023-01-07,3.792,73900.8185727,7.91,1852.2,73.77,2023
"1309",2023-01-08,3.792,73900.8185727,7.91,1852.2,73.77,2023
"1310",2023-01-09,3.801,74010.81078383,7.67,1878.85,74.69,2023
"1311",2023-01-10,3.793,73999.15308665,7.78,1878.65,75.11,2023
"1312",2023-01-11,3.784,74185.88217265,7.78,1872.35,77.46,2023
"1313",2023-01-12,3.785,74109.12228338,7.77,1882.55,78.32,2023
"1314",2023-01-13,3.811,73679.37110946,7.94,1907.15,79.9,2023
"1315",2023-01-14,3.811,73679.37110946,7.94,1907.15,79.9,2023
"1316",2023-01-15,3.811,73679.37110946,7.94,1907.15,79.9,2023
"1317",2023-01-16,3.829,73664.81974875,8.05,1917,79.9,2023
"1318",2023-01-17,3.844,73689.88651528,8.04,1913.8,80.25,2023
"1319",2023-01-18,3.84,73529.52589913,8,1920.7,79.53,2023
"1320",2023-01-19,3.857,73807.20231077,8.03,1918.6,80.31,2023
"1321",2023-01-20,3.856,74050.82238719,7.98,1924.9,81.27,2023
"1322",2023-01-21,3.856,74050.82238719,7.98,1924.9,81.27,2023
"1323",2023-01-22,3.856,74050.82238719,7.98,1924.9,81.27,2023
"1324",2023-01-23,3.884,73998.61168942,7.96,1914.85,81.62,2023
"1325",2023-01-24,3.893,73910.22196128,8.09,1920.75,79.86,2023
"1326",2023-01-25,3.889,74526.26768124,8.09,1930.8,79.78,2023
"1327",2023-01-26,3.835,74296.02744459,8.09,1932.45,80.64,2023
"1328",2023-01-27,3.829,74387.58611726,8.09,1923.05,79.51,2023
"1329",2023-01-28,3.829,74387.58611726,8.09,1923.05,79.51,2023
"1330",2023-01-29,3.829,74387.58611726,8.09,1923.05,79.51,2023
"1331",2023-01-30,3.848,74284.39338457,8.05,1924.1,77.97,2023
"1332",2023-01-31,3.845,73281.98323483,8.09,1923.9,78.95,2023
"1333",2023-02-01,3.851,74209.56276687,7.95,1925.9,76.34,2023
"1334",2023-02-02,3.831,74361.10758614,7.8,1921.65,75.87,2023
"1335",2023-02-03,3.835,74433.40697005,7.8,1875.35,73.4,2023
"1336",2023-02-04,3.835,74433.40697005,7.8,1875.35,73.4,2023
"1337",2023-02-05,3.835,74433.40697005,7.8,1875.35,73.4,2023
"1338",2023-02-06,3.846,74250.67247953,7.84,1873.25,74.11,2023
"1339",2023-02-07,3.844,74204.20207577,7.84,1870.7,77.17,2023
"1340",2023-02-08,3.868,74410.43548049,7.88,1872.65,78.47,2023
"1341",2023-02-09,3.86,74678.44380451,7.87,1861.78,78.04,2023
"1342",2023-02-10,3.839,74627.219464,7.766,1865.57,79.74,2023
"1343",2023-02-11,3.839,74627.219464,7.766,1865.57,79.74,2023
"1344",2023-02-12,3.839,74627.219464,7.766,1865.57,79.74,2023
"1345",2023-02-13,3.858,74612.99958311,7.766,1853.49,80.14,2023
"1346",2023-02-14,3.859,74342.05889589,7.766,1854.31,79.08,2023
"1347",2023-02-15,3.866,74089.219739,7.88,1836.01,78.57,2023
"1348",2023-02-16,3.845,74422.48795771,7.94,1836.36,78.45,2023
"1349",2023-02-17,3.843,74408.22977394,7.86,1842.36,76.31,2023
"1350",2023-02-18,3.843,74408.22977394,7.86,1842.36,76.31,2023
"1351",2023-02-19,3.843,74408.22977394,7.86,1842.36,76.31,2023
"1352",2023-02-20,3.841,74417.81495072,7.86,1841.38,76.31,2023
"1353",2023-02-21,3.828,74213.89884785,7.88,1835.09,76.28,2023
"1354",2023-02-22,3.805,74282.28882774,7.83,1825.39,73.95,2023
"1355",2023-02-23,3.801,74291.67067096,7.86,1822.28,75.26,2023
"1356",2023-02-24,3.82,74023.38788478,8.07,1811.04,76.19,2023
"1357",2023-02-25,3.82,74023.38788478,8.07,1811.04,76.19,2023
"1358",2023-02-26,3.82,74023.38788478,8.07,1811.04,76.19,2023
"1359",2023-02-27,3.807,73852.42900066,7.99,1817.14,75.57,2023
"1360",2023-02-28,3.792,73884.52116207,8,1826.92,76.88,2023
"1361",2023-03-01,3.778,74077.7780224,7.96,1836.72,77.57,2023
"1362",2023-03-02,3.786,74078.39856793,8.07,1835.87,78.05,2023
"1363",2023-03-03,3.782,74115.06141264,8.07,1856.48,79.62,2023
"1364",2023-03-04,3.782,74115.06141264,8.07,1856.48,79.62,2023
"1365",2023-03-05,3.782,74115.06141264,8.07,1856.48,79.62,2023
"1366",2023-03-06,3.784,74220.14408132,8.07,1846.69,80.39,2023
"1367",2023-03-07,3.795,74150.37838301,8.05,1813.45,77.45,2023
"1368",2023-03-08,3.798,74073.46651136,8.054,1813.8,76.56,2023
"1369",2023-03-09,3.782,73758.36447816,8,1831.03,75.6,2023
"1370",2023-03-10,3.781,74408.81451767,7.87,1868.26,76.55,2023
"1371",2023-03-11,3.781,74408.81451767,7.87,1868.26,76.55,2023
"1372",2023-03-12,3.781,74408.81451767,7.87,1868.26,76.55,2023
"1373",2023-03-13,3.796,74916.32701508,7.77,1913.7,74.68,2023
"1374",2023-03-14,3.783,74358.05479365,7.78,1904.01,71.18,2023
"1375",2023-03-15,3.804,74099.20404768,7.62,1918.58,67.38,2023
"1376",2023-03-16,3.785,73898.33571597,7.7,1919.52,68.15,2023
"1377",2023-03-17,3.79,74181.02698835,7.57,1989.25,66.61,2023
"1378",2023-03-18,3.79,74181.02698835,7.57,1989.25,66.61,2023
"1379",2023-03-19,3.79,74181.02698835,7.57,1989.25,66.61,2023
"1380",2023-03-20,3.775,73974.80559022,7.55,1978.84,67.56,2023
"1381",2023-03-21,3.773,73806.81702528,7.57,1940.07,69.4,2023
"1382",2023-03-22,3.768,74304.72489031,7.55,1970.11,70.71,2023
"1383",2023-03-23,3.767,74636.71066485,7.42,1993.4,69.77,2023
"1384",2023-03-24,3.772,74583.99413877,7.42,1978.21,69.22,2023
"1385",2023-03-25,3.772,74583.99413877,7.42,1978.21,69.22,2023
"1386",2023-03-26,3.772,74583.99413877,7.42,1978.21,69.22,2023
"1387",2023-03-27,3.769,74654.69464475,7.47,1956.67,72.81,2023
"1388",2023-03-28,3.763,74718.93071926,7.47,1973.54,73.12,2023
"1389",2023-03-29,3.75,74366.76271547,7.48,1964.7,72.95,2023
"1390",2023-03-30,3.762,74211.01031519,7.46,1980.37,74.32,2023
"1391",2023-03-31,3.762,72734.40662904,7.51,1969.28,75.68,2023
"1392",2023-04-01,3.762,72734.40662904,7.51,1969.28,75.68,2023
"1393",2023-04-02,3.762,72734.40662904,7.51,1969.28,75.68,2023
"1394",2023-04-03,3.769,73680.69501493,7.53,1984.65,80.4,2023
"1395",2023-04-04,3.772,74704.13900387,7.48,2020.42,80.7,2023
"1396",2023-04-05,3.767,74698.59126924,7.45,2022.78,80.64,2023
"1397",2023-04-06,3.767,74698.59126924,7.45,2007.91,80.7,2023
"1398",2023-04-07,3.767,74698.59126924,7.45,2007.91,80.7,2023
"1399",2023-04-08,3.767,74698.59126924,7.45,2007.91,80.7,2023
"1400",2023-04-09,3.767,74698.59126924,7.45,2007.91,80.7,2023
"1401",2023-04-10,3.781,74549.33399747,7.5,1991.48,79.7,2023
"1402",2023-04-11,3.78,74727.99879491,7.51,2004.62,81.53,2023
"1403",2023-04-12,3.775,74921.39415663,7.48,2014.93,83.26,2023
"1404",2023-04-13,3.775,74926.83024575,7.48,2040.22,82.11,2023
"1405",2023-04-14,3.774,74595.29429912,7.52,2004.17,82.53,2023
"1406",2023-04-15,3.774,74595.29429912,7.52,2004.17,82.53,2023
"1407",2023-04-16,3.774,74595.29429912,7.52,2004.17,82.53,2023
"1408",2023-04-17,3.782,74256.98168667,7.57,1995.19,80.83,2023
"1409",2023-04-18,3.776,74271.63195084,7.57,2005.45,80.86,2023
"1410",2023-04-19,3.774,74160.20383801,7.57,1994.93,79.16,2023
"1411",2023-04-20,3.763,74225.76323199,7.57,2004.8,77.29,2023
"1412",2023-04-21,3.76,74086.66500394,7.57,1983.06,77.81,2023
"1413",2023-04-22,3.76,74086.66500394,7.57,1983.06,77.81,2023
"1414",2023-04-23,3.76,74086.66500394,7.57,1983.06,77.81,2023
"1415",2023-04-24,3.75,73981.84362224,7.45,1989.14,73.64,2023
"1416",2023-04-25,3.755,74069.35737332,7.41,1997.39,77.07,2023
"1417",2023-04-26,3.743,74017.15987397,7.43,1989.04,74.3,2023
"1418",2023-04-27,3.72,74383.93893977,7.49,1988.69,74.76,2023
"1419",2023-04-28,3.706,74591.31777633,7.49,1990.17,76.73,2023
"1420",2023-04-29,3.706,74591.31777633,7.49,1990.17,76.73,2023
"1421",2023-04-30,3.706,74591.31777633,7.49,1990.17,76.73,2023
"1422",2023-05-01,3.706,74591.31777633,7.49,1982.56,75.66,2023
"1423",2023-05-02,3.711,74701.23195704,7.51,2016.68,71.66,2023
"1424",2023-05-03,3.71,74896.52411608,7.44,2038.97,68.6,2023
"1425",2023-05-04,3.717,75418.9122314,7.43,2050.28,66.93,2023
"1426",2023-05-05,3.71,75674.11266867,7.33,2016.79,69.45,2023
"1427",2023-05-06,3.71,75674.11266867,7.33,2016.79,69.45,2023
"1428",2023-05-07,3.71,75674.11266867,7.33,2016.79,69.45,2023
"1429",2023-05-08,3.706,75706.18769168,7.26,2021.16,73.08,2023
"1430",2023-05-09,3.69,75824.60850035,7.19,2034.56,73.71,2023
"1431",2023-05-10,3.668,75931.9503251,7.14,2030.09,72.56,2023
"1432",2023-05-11,3.66,75956.670777,7.19,2015.05,70.87,2023
"1433",2023-05-12,3.659,75741.19757174,7.19,2010.77,70.04,2023
"1434",2023-05-13,3.659,75741.19757174,7.19,2010.77,70.04,2023
"1435",2023-05-14,3.659,75741.19757174,7.19,2010.77,70.04,2023
"1436",2023-05-15,3.666,76699.90241111,7.11,2016.49,71.11,2023
"1437",2023-05-16,3.695,76716.42352389,7.24,1989.17,70.86,2023
"1438",2023-05-17,3.694,76715.83906829,7.27,1981.84,72.83,2023
"1439",2023-05-18,3.695,76809.18568301,7.31,1957.55,71.86,2023
"1440",2023-05-19,3.683,76546.20215718,7.41,1977.81,71.55,2023
"1441",2023-05-20,3.683,76546.20215718,7.41,1977.81,71.55,2023
"1442",2023-05-21,3.683,76546.20215718,7.41,1977.81,71.55,2023
"1443",2023-05-22,3.692,76261.29931401,7.44,1971.86,71.99,2023
"1444",2023-05-23,3.685,76339.21590262,7.35,1975.46,72.82,2023
"1445",2023-05-24,3.69,76166.1216454,7.33,1957.16,72.82,2023
"1446",2023-05-25,3.683,76323.63749655,7.29,1941.41,72.82,2023
"1447",2023-05-26,3.675,76252.05366585,7.21,1946.46,72.67,2023
"1448",2023-05-27,3.675,76252.05366585,7.21,1946.46,72.67,2023
"1449",2023-05-28,3.675,76252.05366585,7.21,1946.46,72.67,2023
"1450",2023-05-29,3.671,76254.577621,7.21,1943.19,72.67,2023
"1451",2023-05-30,3.673,76223.78513434,7.15,1959.33,68.63,2023
"1452",2023-05-31,3.669,76243.91192967,7.05,1962.73,68.09,2023
"1453",2023-06-01,3.695,76006.33469058,7.23,1977.74,70.1,2023
"1454",2023-06-02,3.686,75978.48836045,7.27,1947.97,71.74,2023
"1455",2023-06-03,3.686,75978.48836045,7.27,1947.97,71.74,2023
"1456",2023-06-04,3.686,75978.48836045,7.27,1947.97,71.74,2023
"1457",2023-06-05,3.68,75945.70246515,7.29,1961.86,72.15,2023
"1458",2023-06-06,3.687,76133.26636948,7.29,1963.52,71.74,2023
"1459",2023-06-07,3.661,75618.01470726,7.31,1943.2,72.47,2023
"1460",2023-06-08,3.651,75834.2737801,7.22,1965.46,71.29,2023
"1461",2023-06-09,3.649,76101.38068017,7.16,1961.19,70.17,2023
"1462",2023-06-10,3.649,76101.38068017,7.16,1961.19,70.17,2023
"1463",2023-06-11,3.649,76101.38068017,7.16,1961.19,70.17,2023
"1464",2023-06-12,3.648,74293.58366306,7.13,1957.84,67.12,2023
"1465",2023-06-13,3.654,74249.2864351,7.13,1943.74,69.42,2023
"1466",2023-06-14,3.658,74478.91049341,7.09,1942.52,68.27,2023
"1467",2023-06-15,3.644,74779.10063503,7.08,1958.01,70.62,2023
"1468",2023-06-16,3.626,74227.54542652,7.02,1957.98,71.78,2023
"1469",2023-06-17,3.626,74227.54542652,7.02,1957.98,71.78,2023
"1470",2023-06-18,3.626,74227.54542652,7.02,1957.98,71.78,2023
"1471",2023-06-19,3.632,74210.83446585,6.95,1950.48,71.78,2023
"1472",2023-06-20,3.642,74115.92769081,6.93,1936.42,70.5,2023
"1473",2023-06-21,3.635,74012.99744014,6.92,1932.55,72.28,2023
"1474",2023-06-22,3.625,74186.94255611,6.96,1914.01,69.21,2023
"1475",2023-06-23,3.635,74346.57749046,6.95,1921.2,68.86,2023
"1476",2023-06-24,3.635,74346.57749046,6.95,1921.2,68.86,2023
"1477",2023-06-25,3.635,74346.57749046,6.95,1921.2,68.86,2023
"1478",2023-06-26,3.644,74178.02090157,6.95,1923.26,69.37,2023
"1479",2023-06-27,3.631,74040.30718998,6.94,1913.69,67.7,2023
"1480",2023-06-28,3.632,74075.96350116,6.88,1907.32,69.56,2023
"1481",2023-06-29,3.632,74075.96350116,6.88,1908.2,69.86,2023
"1482",2023-06-30,3.624,72942.81177841,6.85,1919.35,70.64,2023
"1483",2023-07-01,3.624,72942.81177841,6.85,1919.35,70.64,2023
"1484",2023-07-02,3.624,72942.81177841,6.85,1919.35,70.64,2023
